FID,FRS_FACILI,REGISTRY_I,PRIMARY_NA,LOCATION_A,SUPPLEMENT,CITY_NAME,COUNTY_NAM,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NA,POSTAL_COD,FEDERAL_FA,FEDERAL_AG,TRIBAL_LAN,TRIBAL_L_1,CONGRESSIO,CENSUS_BLO,HUC_CODE,EPA_REGION,SITE_TYPE_,LOCATION_D,CREATE_DAT,UPDATE_DAT,US_MEXICO_,PGM_SYS_AC,INTEREST_T,NAICS_CODE,NAICS_CO_1,SIC_CODES,SIC_CODE_D,LATITUDE83,LONGITUDE8,CONVEYOR,COLLECT_DE,ACCURACY_V,REF_POINT_,HDATUM_DES,SOURCE_DES,POINT_X,POINT_Y
734,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048008419,110048008419.000000000000000,PELLICIA-PIETRI (PINTADO), , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:04:12,19-MAY-2015 23:48:53, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
735,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048057703,110048057703.000000000000000,PENA POBRE, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:08:47,19-MAY-2015 23:48:53, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
736,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013197904,110013197904.000000000000000,PENUELAS, , , ,PENUELAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:32:21,19-MAY-2015 04:32:02, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
737,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013069357,110013069357.000000000000000,PERCHAS, , , ,SAN SEBASTIAN, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:32,28-JAN-2015 08:07:48, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
738,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048360260,110048360260.000000000000000,PEZUELA II-R. TORRES, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:38:58,19-MAY-2015 23:48:52, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
739,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013067206,110013067206.000000000000000,PIEDRAS BLANCAS, , , ,GUAYANILLA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:04,19-MAY-2015 01:12:09, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
740,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048008605,110048008605.000000000000000,PIETRI, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:04:15,19-MAY-2015 23:48:51, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
741,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013063503,110013063503.000000000000000,PINALES ARRIBA, , , ,ANASCO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:16,28-JAN-2015 08:07:58, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
742,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013046248,110013046248.000000000000000,PINAS-BEATRIZ II, , , ,CAGUAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:34:27,19-MAY-2015 03:26:42, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
743,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047902436,110047902436.000000000000000,PITAHAYA, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:53:09,19-MAY-2015 23:48:50, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
744,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211899,110013211899.000000000000000,PLATA I Y II, , , ,MOCA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:28,19-MAY-2015 03:26:43, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
745,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013070416,110013070416.000000000000000,PLAYITA CORTADA, , , ,SANTA ISABEL, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:46,28-JAN-2015 08:08:00, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
746,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047959081,110047959081.000000000000000,PLT.  MUNICIPAL CAROLINA, , , ,CAROLINA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:58:45,19-MAY-2015 04:54:54, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
747,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013055683,110013055683.000000000000000,PONCE DARLINGTON ELDERLY, , , ,PONCE, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:36:35,19-MAY-2015 03:26:44, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
748,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013197682,110013197682.000000000000000,PONCE URBANO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 10:33:59,19-MAY-2015 03:26:45, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
749,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013062201,110013062201.000000000000000,POZO AZUL CORP., , , ,CIALES, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:37:59,19-MAY-2015 02:58:47, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
750,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110016613431,110016613431.000000000000000,POZO DE AGUA, , , ,HATILLO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,29-DEC-2003 13:36:47,19-MAY-2015 00:39:43, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
751,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048383441,110048383441.000000000000000,POZO HONDO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:40:53,20-MAY-2015 00:40:52, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
752,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048034346,110048034346.000000000000000,PRASA, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:06:40,19-MAY-2015 22:53:32, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
753,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047947978,110047947978.000000000000000,PRASA, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:57:38,19-MAY-2015 22:53:33, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
754,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110016613468,110016613468.000000000000000,PROYECTO AGUAS, , , ,AGUADA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,29-DEC-2003 13:36:48,19-MAY-2015 03:48:48, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
755,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048058141,110048058141.000000000000000,PUEBLITO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:08:50,19-MAY-2015 22:53:32, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
756,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012960661,110012960661.000000000000000,PUENTE BLANCO, , , ,UTUADO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:14:51,28-JAN-2015 11:17:28, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
757,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047651527,110047651527.000000000000000,PUENTE JOBOS, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:30:41,19-MAY-2015 22:53:31, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
758,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012960313,110012960313.000000000000000,PUENTE NEGRO, , , ,JAYUYA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:14:47,28-JAN-2015 11:17:29, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
759,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013068857,110013068857.000000000000000,PUENTES I Y II, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:24,19-MAY-2015 22:53:31, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
760,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211611,110013211611.000000000000000,PUGNADO, , , ,VEGA BAJA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:24,19-MAY-2015 03:48:49, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
761,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013197913,110013197913.000000000000000,PULGUILLAS, , , ,COAMO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:32:22,28-JAN-2015 11:17:31, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
762,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048386153,110048386153.000000000000000,QDA LIMON, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:41:10,19-MAY-2015 22:53:30, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
763,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211498,110013211498.000000000000000,QUEBRADA, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:22,19-MAY-2015 03:48:50, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
764,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012961875,110012961875.000000000000000,QUEBRADA ARENAS, , , ,MAUNABO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:15:05,19-MAY-2015 03:48:51, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
765,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048409995,110048409995.000000000000000,QUEBRADA INFIERNO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:43:02,19-MAY-2015 13:41:28, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
766,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013063264,110013063264.000000000000000,QUEBRADA LARGA, , , ,AGUADA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:12,19-MAY-2015 03:48:52, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
767,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211112,110013211112.000000000000000,QUEBRADILLAS URBANO, , , ,QUEBRADILLAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:16,19-MAY-2015 05:29:42, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
768,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013066939,110013066939.000000000000000,QUEDRADA, , , ,GUAYANILLA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:00,19-MAY-2015 05:29:43, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
769,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013046998,110013046998.000000000000000,QUEMADO I SEC. LOS ORTIZ, , , ,SAN LORENZO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:34:38,19-MAY-2015 05:29:45, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
770,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013047130,110013047130.000000000000000,QUEMADOS II SEC. VICENTE, , , ,SAN LORENZO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:34:40,19-MAY-2015 05:29:46, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
771,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047962914,110047962914.000000000000000,QUIYONES, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:59:16,18-MAY-2015 20:44:07, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
772,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211871,110013211871.000000000000000,RAFAEL MATIAS, , , ,AGUADA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:28,19-MAY-2015 22:18:23, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
773,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013068991,110013068991.000000000000000,RAMON VALENTIN, , , ,MOCA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:26,19-MAY-2015 00:01:46, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
774,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013069810,110013069810.000000000000000,RAYO, , , ,SABANA GRANDE, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:38,28-JAN-2015 12:39:43, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
775,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047743091,110047743091.000000000000000,REAL ANON, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:38:10,19-MAY-2015 11:43:09, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
776,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013067073,110013067073.000000000000000,REAL ANON, , , ,PONCE, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:02,19-MAY-2015 05:29:53, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
777,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047697621,110047697621.000000000000000,REGIONAL VILLALBA TOA VACA, , , ,VILLALBA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:33:34,19-MAY-2015 20:38:51, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
778,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013069856,110013069856.000000000000000,REMANSO, , , ,CABO ROJO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:38,28-JAN-2015 12:39:47, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
779,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047791001,110047791001.000000000000000,REPRESA TELESFORO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:42:34,19-MAY-2015 11:42:27, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
780,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211434,110013211434.000000000000000,RIO ARRIBA, , , ,ARECIBO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:22,19-MAY-2015 05:29:55, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
781,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047662141,110047662141.000000000000000,RIO ARRIBA SALIENTE, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:31:19,20-MAY-2015 00:02:08, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
782,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013065486,110013065486.000000000000000,"RIO BLANCO,VIEQUES,CULEDRA", , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:42,19-MAY-2015 03:27:15, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
783,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013197922,110013197922.000000000000000,RIO CANA, , , ,JUANA DIAZ, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:32:22,28-JAN-2015 08:08:18, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
784,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013210088,110013210088.000000000000000,RIO LOCO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:00,19-MAY-2015 03:27:19, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
785,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211737,110013211737.000000000000000,RONCADOR, , , ,UTUADO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:26,19-MAY-2015 03:27:25, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
786,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047867705,110047867705.000000000000000,ROSARIO BAJO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:49:48,19-MAY-2015 11:42:37, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
787,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013063870,110013063870.000000000000000,ROSARIO PENON, , , ,SAN GERMAN, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:21,28-JAN-2015 10:27:54, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
788,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047662409,110047662409.000000000000000,ROSSY, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:31:20,19-MAY-2015 11:41:56, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
789,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048386055,110048386055.000000000000000,RUCIO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:41:09,19-MAY-2015 23:47:19, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
790,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013068036,110013068036.000000000000000,RUCIO, , , ,PENUELAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:14,19-MAY-2015 03:27:33, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
791,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047898290,110047898290.000000000000000,SABANA ENEAS, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:52:44,20-MAY-2015 00:06:24, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
792,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211773,110013211773.000000000000000,SABANA GRANDE, , , ,UTUADO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:26,19-MAY-2015 03:27:35, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
